date,health_reg_name,health_org_name,admissions
2020-07-24,Sør-Øst,Sørlandet sykehus HF,0
2020-07-27,Sør-Øst,Sørlandet sykehus HF,0
2020-07-28,Sør-Øst,Sørlandet sykehus HF,0
2020-07-29,Sør-Øst,Sørlandet sykehus HF,0
2020-07-30,Sør-Øst,Sørlandet sykehus HF,0
2020-07-31,Sør-Øst,Sørlandet sykehus HF,0
2020-08-03,Sør-Øst,Sørlandet sykehus HF,0
2020-08-04,Sør-Øst,Sørlandet sykehus HF,0
2020-08-05,Sør-Øst,Sørlandet sykehus HF,0
2020-08-06,Sør-Øst,Sørlandet sykehus HF,0
2020-08-07,Sør-Øst,Sørlandet sykehus HF,0
2020-08-10,Sør-Øst,Sørlandet sykehus HF,0
2020-08-11,Sør-Øst,Sørlandet sykehus HF,0
2020-08-12,Sør-Øst,Sørlandet sykehus HF,0
2020-08-13,Sør-Øst,Sørlandet sykehus HF,0
2020-08-14,Sør-Øst,Sørlandet sykehus HF,0
2020-08-17,Sør-Øst,Sørlandet sykehus HF,0
2020-08-18,Sør-Øst,Sørlandet sykehus HF,0
2020-08-19,Sør-Øst,Sørlandet sykehus HF,0
2020-08-20,Sør-Øst,Sørlandet sykehus HF,0
2020-08-21,Sør-Øst,Sørlandet sykehus HF,0
2020-08-24,Sør-Øst,Sørlandet sykehus HF,0
2020-08-25,Sør-Øst,Sørlandet sykehus HF,0
2020-08-26,Sør-Øst,Sørlandet sykehus HF,0
2020-08-27,Sør-Øst,Sørlandet sykehus HF,1
2020-08-28,Sør-Øst,Sørlandet sykehus HF,1
2020-08-31,Sør-Øst,Sørlandet sykehus HF,1
2020-09-01,Sør-Øst,Sørlandet sykehus HF,1
2020-09-02,Sør-Øst,Sørlandet sykehus HF,1
2020-09-03,Sør-Øst,Sørlandet sykehus HF,1
2020-09-04,Sør-Øst,Sørlandet sykehus HF,0
2020-09-07,Sør-Øst,Sørlandet sykehus HF,0
2020-09-08,Sør-Øst,Sørlandet sykehus HF,0
2020-09-09,Sør-Øst,Sørlandet sykehus HF,0
2020-09-10,Sør-Øst,Sørlandet sykehus HF,0
2020-09-11,Sør-Øst,Sørlandet sykehus HF,0
2020-09-14,Sør-Øst,Sørlandet sykehus HF,0
2020-09-15,Sør-Øst,Sørlandet sykehus HF,0
2020-09-16,Sør-Øst,Sørlandet sykehus HF,0
2020-09-17,Sør-Øst,Sørlandet sykehus HF,0
2020-09-18,Sør-Øst,Sørlandet sykehus HF,0
2020-09-21,Sør-Øst,Sørlandet sykehus HF,0
2020-09-22,Sør-Øst,Sørlandet sykehus HF,0
2020-09-23,Sør-Øst,Sørlandet sykehus HF,0
2020-09-24,Sør-Øst,Sørlandet sykehus HF,0
2020-09-25,Sør-Øst,Sørlandet sykehus HF,0
2020-09-28,Sør-Øst,Sørlandet sykehus HF,0
2020-09-29,Sør-Øst,Sørlandet sykehus HF,0
2020-09-30,Sør-Øst,Sørlandet sykehus HF,0
2020-10-01,Sør-Øst,Sørlandet sykehus HF,0
2020-10-02,Sør-Øst,Sørlandet sykehus HF,0
2020-10-05,Sør-Øst,Sørlandet sykehus HF,0
2020-10-06,Sør-Øst,Sørlandet sykehus HF,0
2020-10-07,Sør-Øst,Sørlandet sykehus HF,0
2020-10-08,Sør-Øst,Sørlandet sykehus HF,0
2020-10-09,Sør-Øst,Sørlandet sykehus HF,0
2020-10-12,Sør-Øst,Sørlandet sykehus HF,1
2020-10-13,Sør-Øst,Sørlandet sykehus HF,2
2020-10-14,Sør-Øst,Sørlandet sykehus HF,3
2020-10-15,Sør-Øst,Sørlandet sykehus HF,3
2020-10-16,Sør-Øst,Sørlandet sykehus HF,3
2020-10-19,Sør-Øst,Sørlandet sykehus HF,2
2020-10-20,Sør-Øst,Sørlandet sykehus HF,2
2020-10-21,Sør-Øst,Sørlandet sykehus HF,2
2020-10-22,Sør-Øst,Sørlandet sykehus HF,3
2020-10-23,Sør-Øst,Sørlandet sykehus HF,4
2020-10-26,Sør-Øst,Sørlandet sykehus HF,3
2020-10-27,Sør-Øst,Sørlandet sykehus HF,3
2020-10-28,Sør-Øst,Sørlandet sykehus HF,2
2020-10-29,Sør-Øst,Sørlandet sykehus HF,1
2020-10-30,Sør-Øst,Sørlandet sykehus HF,1
2020-10-31,Sør-Øst,Sørlandet sykehus HF,2
2020-11-01,Sør-Øst,Sørlandet sykehus HF,2
2020-11-02,Sør-Øst,Sørlandet sykehus HF,3
2020-11-03,Sør-Øst,Sørlandet sykehus HF,1
2020-11-04,Sør-Øst,Sørlandet sykehus HF,1
2020-11-05,Sør-Øst,Sørlandet sykehus HF,1
2020-11-06,Sør-Øst,Sørlandet sykehus HF,2
2020-11-07,Sør-Øst,Sørlandet sykehus HF,2
2020-11-08,Sør-Øst,Sørlandet sykehus HF,2
2020-11-09,Sør-Øst,Sørlandet sykehus HF,2
2020-11-10,Sør-Øst,Sørlandet sykehus HF,2
2020-11-11,Sør-Øst,Sørlandet sykehus HF,3
2020-11-12,Sør-Øst,Sørlandet sykehus HF,3
2020-11-13,Sør-Øst,Sørlandet sykehus HF,3
2020-11-14,Sør-Øst,Sørlandet sykehus HF,4
2020-11-15,Sør-Øst,Sørlandet sykehus HF,4
2020-11-16,Sør-Øst,Sørlandet sykehus HF,4
2020-11-17,Sør-Øst,Sørlandet sykehus HF,4
2020-11-18,Sør-Øst,Sørlandet sykehus HF,5
2020-11-19,Sør-Øst,Sørlandet sykehus HF,5
2020-11-20,Sør-Øst,Sørlandet sykehus HF,5
2020-11-21,Sør-Øst,Sørlandet sykehus HF,4
2020-11-22,Sør-Øst,Sørlandet sykehus HF,4
2020-11-23,Sør-Øst,Sørlandet sykehus HF,4
2020-11-24,Sør-Øst,Sørlandet sykehus HF,3
2020-11-25,Sør-Øst,Sørlandet sykehus HF,5
2020-11-26,Sør-Øst,Sørlandet sykehus HF,3
2020-11-27,Sør-Øst,Sørlandet sykehus HF,3
2020-11-28,Sør-Øst,Sørlandet sykehus HF,3
2020-11-29,Sør-Øst,Sørlandet sykehus HF,3
2020-11-30,Sør-Øst,Sørlandet sykehus HF,3
2020-12-01,Sør-Øst,Sørlandet sykehus HF,1
2020-12-02,Sør-Øst,Sørlandet sykehus HF,1
2020-12-03,Sør-Øst,Sørlandet sykehus HF,1
2020-12-04,Sør-Øst,Sørlandet sykehus HF,2
2020-12-05,Sør-Øst,Sørlandet sykehus HF,4
2020-12-06,Sør-Øst,Sørlandet sykehus HF,3
2020-12-07,Sør-Øst,Sørlandet sykehus HF,4
2020-12-08,Sør-Øst,Sørlandet sykehus HF,4
2020-12-09,Sør-Øst,Sørlandet sykehus HF,4
2020-12-10,Sør-Øst,Sørlandet sykehus HF,5
2020-12-11,Sør-Øst,Sørlandet sykehus HF,5
2020-12-12,Sør-Øst,Sørlandet sykehus HF,4
2020-12-13,Sør-Øst,Sørlandet sykehus HF,4
2020-12-14,Sør-Øst,Sørlandet sykehus HF,4
2020-12-15,Sør-Øst,Sørlandet sykehus HF,1
2020-12-16,Sør-Øst,Sørlandet sykehus HF,1
2020-12-17,Sør-Øst,Sørlandet sykehus HF,1
2020-12-18,Sør-Øst,Sørlandet sykehus HF,1
2020-12-19,Sør-Øst,Sørlandet sykehus HF,2
2020-12-20,Sør-Øst,Sørlandet sykehus HF,2
2020-12-21,Sør-Øst,Sørlandet sykehus HF,2
2020-12-22,Sør-Øst,Sørlandet sykehus HF,2
2020-12-23,Sør-Øst,Sørlandet sykehus HF,1
2020-12-24,Sør-Øst,Sørlandet sykehus HF,1
2020-12-25,Sør-Øst,Sørlandet sykehus HF,1
2020-12-26,Sør-Øst,Sørlandet sykehus HF,1
2020-12-27,Sør-Øst,Sørlandet sykehus HF,1
2020-12-28,Sør-Øst,Sørlandet sykehus HF,1
2020-12-29,Sør-Øst,Sørlandet sykehus HF,1
2020-12-30,Sør-Øst,Sørlandet sykehus HF,1
2020-12-31,Sør-Øst,Sørlandet sykehus HF,2
2021-01-01,Sør-Øst,Sørlandet sykehus HF,1
2021-01-02,Sør-Øst,Sørlandet sykehus HF,1
2021-01-03,Sør-Øst,Sørlandet sykehus HF,1
2021-01-04,Sør-Øst,Sørlandet sykehus HF,1
2021-01-05,Sør-Øst,Sørlandet sykehus HF,1
2021-01-06,Sør-Øst,Sørlandet sykehus HF,1
2021-01-07,Sør-Øst,Sørlandet sykehus HF,1
2021-01-08,Sør-Øst,Sørlandet sykehus HF,1
2021-01-09,Sør-Øst,Sørlandet sykehus HF,1
2021-01-10,Sør-Øst,Sørlandet sykehus HF,1
2021-01-11,Sør-Øst,Sørlandet sykehus HF,1
2021-01-12,Sør-Øst,Sørlandet sykehus HF,2
2021-01-13,Sør-Øst,Sørlandet sykehus HF,2
2021-01-14,Sør-Øst,Sørlandet sykehus HF,2
2021-01-15,Sør-Øst,Sørlandet sykehus HF,2
2021-01-16,Sør-Øst,Sørlandet sykehus HF,2
2021-01-17,Sør-Øst,Sørlandet sykehus HF,1
2021-01-18,Sør-Øst,Sørlandet sykehus HF,1
2021-01-19,Sør-Øst,Sørlandet sykehus HF,1
2021-01-20,Sør-Øst,Sørlandet sykehus HF,1
2021-01-21,Sør-Øst,Sørlandet sykehus HF,1
2021-01-22,Sør-Øst,Sørlandet sykehus HF,1
2021-01-23,Sør-Øst,Sørlandet sykehus HF,1
2021-01-24,Sør-Øst,Sørlandet sykehus HF,1
2021-01-25,Sør-Øst,Sørlandet sykehus HF,2
2021-01-26,Sør-Øst,Sørlandet sykehus HF,2
2021-01-27,Sør-Øst,Sørlandet sykehus HF,2
2021-01-28,Sør-Øst,Sørlandet sykehus HF,2
2021-01-29,Sør-Øst,Sørlandet sykehus HF,3
2021-01-30,Sør-Øst,Sørlandet sykehus HF,4
2021-01-31,Sør-Øst,Sørlandet sykehus HF,4
2021-02-01,Sør-Øst,Sørlandet sykehus HF,4
2021-02-02,Sør-Øst,Sørlandet sykehus HF,4
2021-02-03,Sør-Øst,Sørlandet sykehus HF,4
2021-02-04,Sør-Øst,Sørlandet sykehus HF,5
2021-02-05,Sør-Øst,Sørlandet sykehus HF,6
2021-02-06,Sør-Øst,Sørlandet sykehus HF,5
2021-02-07,Sør-Øst,Sørlandet sykehus HF,5
2021-02-08,Sør-Øst,Sørlandet sykehus HF,6
2021-02-09,Sør-Øst,Sørlandet sykehus HF,7
2021-02-10,Sør-Øst,Sørlandet sykehus HF,5
2021-02-11,Sør-Øst,Sørlandet sykehus HF,8
2021-02-12,Sør-Øst,Sørlandet sykehus HF,9
2021-02-13,Sør-Øst,Sørlandet sykehus HF,7
2021-02-14,Sør-Øst,Sørlandet sykehus HF,7
2021-02-15,Sør-Øst,Sørlandet sykehus HF,7
2021-02-16,Sør-Øst,Sørlandet sykehus HF,7
2021-02-17,Sør-Øst,Sørlandet sykehus HF,5
2021-02-18,Sør-Øst,Sørlandet sykehus HF,4
2021-02-19,Sør-Øst,Sørlandet sykehus HF,2
2021-02-20,Sør-Øst,Sørlandet sykehus HF,2
2021-02-21,Sør-Øst,Sørlandet sykehus HF,2
2021-02-22,Sør-Øst,Sørlandet sykehus HF,3
2021-02-23,Sør-Øst,Sørlandet sykehus HF,2
2021-02-24,Sør-Øst,Sørlandet sykehus HF,3
2021-02-25,Sør-Øst,Sørlandet sykehus HF,2
2021-02-26,Sør-Øst,Sørlandet sykehus HF,3
2021-02-27,Sør-Øst,Sørlandet sykehus HF,2
2021-02-28,Sør-Øst,Sørlandet sykehus HF,2
2021-03-01,Sør-Øst,Sørlandet sykehus HF,3
2021-03-02,Sør-Øst,Sørlandet sykehus HF,2
2021-03-03,Sør-Øst,Sørlandet sykehus HF,1
2021-03-04,Sør-Øst,Sørlandet sykehus HF,1
2021-03-05,Sør-Øst,Sørlandet sykehus HF,2
2021-03-06,Sør-Øst,Sørlandet sykehus HF,3
2021-03-07,Sør-Øst,Sørlandet sykehus HF,5
2021-03-08,Sør-Øst,Sørlandet sykehus HF,5
2021-03-09,Sør-Øst,Sørlandet sykehus HF,5
2021-03-10,Sør-Øst,Sørlandet sykehus HF,5
2021-03-11,Sør-Øst,Sørlandet sykehus HF,4
2021-03-12,Sør-Øst,Sørlandet sykehus HF,4
2021-03-13,Sør-Øst,Sørlandet sykehus HF,4
2021-03-14,Sør-Øst,Sørlandet sykehus HF,6
2021-03-15,Sør-Øst,Sørlandet sykehus HF,7
2021-03-16,Sør-Øst,Sørlandet sykehus HF,7
2021-03-17,Sør-Øst,Sørlandet sykehus HF,6
2021-03-18,Sør-Øst,Sørlandet sykehus HF,5
2021-03-19,Sør-Øst,Sørlandet sykehus HF,4
2021-03-20,Sør-Øst,Sørlandet sykehus HF,4
2021-03-21,Sør-Øst,Sørlandet sykehus HF,4
2021-03-22,Sør-Øst,Sørlandet sykehus HF,5
2021-03-23,Sør-Øst,Sørlandet sykehus HF,4
2021-03-24,Sør-Øst,Sørlandet sykehus HF,3
2021-03-25,Sør-Øst,Sørlandet sykehus HF,1
2021-03-26,Sør-Øst,Sørlandet sykehus HF,2
2021-03-27,Sør-Øst,Sørlandet sykehus HF,1
2021-03-28,Sør-Øst,Sørlandet sykehus HF,1
2021-03-29,Sør-Øst,Sørlandet sykehus HF,2
2021-03-30,Sør-Øst,Sørlandet sykehus HF,1
2021-03-31,Sør-Øst,Sørlandet sykehus HF,2
2021-04-01,Sør-Øst,Sørlandet sykehus HF,2
2021-04-02,Sør-Øst,Sørlandet sykehus HF,3
2021-04-03,Sør-Øst,Sørlandet sykehus HF,3
2021-04-04,Sør-Øst,Sørlandet sykehus HF,2
2021-04-05,Sør-Øst,Sørlandet sykehus HF,1
2021-04-06,Sør-Øst,Sørlandet sykehus HF,0
2021-04-07,Sør-Øst,Sørlandet sykehus HF,0
2021-04-08,Sør-Øst,Sørlandet sykehus HF,1
2021-04-09,Sør-Øst,Sørlandet sykehus HF,1
2021-04-10,Sør-Øst,Sørlandet sykehus HF,1
2021-04-11,Sør-Øst,Sørlandet sykehus HF,1
2021-04-12,Sør-Øst,Sørlandet sykehus HF,2
2021-04-13,Sør-Øst,Sørlandet sykehus HF,2
2021-04-14,Sør-Øst,Sørlandet sykehus HF,2
2021-04-15,Sør-Øst,Sørlandet sykehus HF,3
2021-04-16,Sør-Øst,Sørlandet sykehus HF,4
2021-04-17,Sør-Øst,Sørlandet sykehus HF,3
2021-04-18,Sør-Øst,Sørlandet sykehus HF,3
2021-04-19,Sør-Øst,Sørlandet sykehus HF,4
2021-04-20,Sør-Øst,Sørlandet sykehus HF,4
2021-04-21,Sør-Øst,Sørlandet sykehus HF,3
2021-04-22,Sør-Øst,Sørlandet sykehus HF,5
2021-04-23,Sør-Øst,Sørlandet sykehus HF,7
2021-04-24,Sør-Øst,Sørlandet sykehus HF,6
2021-04-25,Sør-Øst,Sørlandet sykehus HF,5
2021-04-26,Sør-Øst,Sørlandet sykehus HF,7
2021-04-27,Sør-Øst,Sørlandet sykehus HF,6
2021-04-28,Sør-Øst,Sørlandet sykehus HF,7
2021-04-29,Sør-Øst,Sørlandet sykehus HF,8
2021-04-30,Sør-Øst,Sørlandet sykehus HF,7
2021-05-01,Sør-Øst,Sørlandet sykehus HF,8
2021-05-02,Sør-Øst,Sørlandet sykehus HF,10
2021-05-03,Sør-Øst,Sørlandet sykehus HF,9
2021-05-04,Sør-Øst,Sørlandet sykehus HF,9
2021-05-05,Sør-Øst,Sørlandet sykehus HF,9
2021-05-06,Sør-Øst,Sørlandet sykehus HF,9
2021-05-07,Sør-Øst,Sørlandet sykehus HF,10
2021-05-08,Sør-Øst,Sørlandet sykehus HF,9
2021-05-09,Sør-Øst,Sørlandet sykehus HF,9
2021-05-10,Sør-Øst,Sørlandet sykehus HF,8
2021-05-11,Sør-Øst,Sørlandet sykehus HF,9
2021-05-12,Sør-Øst,Sørlandet sykehus HF,5
2021-05-13,Sør-Øst,Sørlandet sykehus HF,4
2021-05-14,Sør-Øst,Sørlandet sykehus HF,6
2021-05-15,Sør-Øst,Sørlandet sykehus HF,5
2021-05-16,Sør-Øst,Sørlandet sykehus HF,5
2021-05-17,Sør-Øst,Sørlandet sykehus HF,5
2021-05-18,Sør-Øst,Sørlandet sykehus HF,5
2021-05-19,Sør-Øst,Sørlandet sykehus HF,8
2021-05-20,Sør-Øst,Sørlandet sykehus HF,9
2021-05-21,Sør-Øst,Sørlandet sykehus HF,5
2021-05-22,Sør-Øst,Sørlandet sykehus HF,6
2021-05-23,Sør-Øst,Sørlandet sykehus HF,8
2021-05-24,Sør-Øst,Sørlandet sykehus HF,8
2021-05-25,Sør-Øst,Sørlandet sykehus HF,9
2021-05-26,Sør-Øst,Sørlandet sykehus HF,7
2021-05-27,Sør-Øst,Sørlandet sykehus HF,8
2021-05-28,Sør-Øst,Sørlandet sykehus HF,7
2021-05-29,Sør-Øst,Sørlandet sykehus HF,4
2021-05-30,Sør-Øst,Sørlandet sykehus HF,4
2021-05-31,Sør-Øst,Sørlandet sykehus HF,4
2021-06-01,Sør-Øst,Sørlandet sykehus HF,5
2021-06-02,Sør-Øst,Sørlandet sykehus HF,6
2021-06-03,Sør-Øst,Sørlandet sykehus HF,6
2021-06-04,Sør-Øst,Sørlandet sykehus HF,5
2021-06-07,Sør-Øst,Sørlandet sykehus HF,2
2021-06-08,Sør-Øst,Sørlandet sykehus HF,3
2021-06-09,Sør-Øst,Sørlandet sykehus HF,4
2021-06-10,Sør-Øst,Sørlandet sykehus HF,4
2021-06-11,Sør-Øst,Sørlandet sykehus HF,2
2021-06-14,Sør-Øst,Sørlandet sykehus HF,2
2021-06-15,Sør-Øst,Sørlandet sykehus HF,3
2021-06-16,Sør-Øst,Sørlandet sykehus HF,4
2021-06-17,Sør-Øst,Sørlandet sykehus HF,4
2021-06-18,Sør-Øst,Sørlandet sykehus HF,4
2021-06-21,Sør-Øst,Sørlandet sykehus HF,3
2021-06-22,Sør-Øst,Sørlandet sykehus HF,3
2021-06-23,Sør-Øst,Sørlandet sykehus HF,2
2021-06-24,Sør-Øst,Sørlandet sykehus HF,2
2021-06-25,Sør-Øst,Sørlandet sykehus HF,2
2021-06-28,Sør-Øst,Sørlandet sykehus HF,2
2021-06-29,Sør-Øst,Sørlandet sykehus HF,0
2021-06-30,Sør-Øst,Sørlandet sykehus HF,1
2021-07-01,Sør-Øst,Sørlandet sykehus HF,1
2021-07-02,Sør-Øst,Sørlandet sykehus HF,1
2021-07-05,Sør-Øst,Sørlandet sykehus HF,1
2021-07-06,Sør-Øst,Sørlandet sykehus HF,1
2021-07-07,Sør-Øst,Sørlandet sykehus HF,1
2021-07-08,Sør-Øst,Sørlandet sykehus HF,1
2021-07-09,Sør-Øst,Sørlandet sykehus HF,1
2021-07-12,Sør-Øst,Sørlandet sykehus HF,1
2021-07-13,Sør-Øst,Sørlandet sykehus HF,0
2021-07-14,Sør-Øst,Sørlandet sykehus HF,0
2021-07-15,Sør-Øst,Sørlandet sykehus HF,0
2021-07-16,Sør-Øst,Sørlandet sykehus HF,0
2021-07-19,Sør-Øst,Sørlandet sykehus HF,2
2021-07-20,Sør-Øst,Sørlandet sykehus HF,2
2021-07-21,Sør-Øst,Sørlandet sykehus HF,1
2021-07-22,Sør-Øst,Sørlandet sykehus HF,1
2021-07-23,Sør-Øst,Sørlandet sykehus HF,1
2021-07-26,Sør-Øst,Sørlandet sykehus HF,0
2021-07-27,Sør-Øst,Sørlandet sykehus HF,0
2021-07-28,Sør-Øst,Sørlandet sykehus HF,1
2021-07-29,Sør-Øst,Sørlandet sykehus HF,1
2021-07-30,Sør-Øst,Sørlandet sykehus HF,1
2021-08-02,Sør-Øst,Sørlandet sykehus HF,0
2021-08-03,Sør-Øst,Sørlandet sykehus HF,2
2021-08-04,Sør-Øst,Sørlandet sykehus HF,2
2021-08-05,Sør-Øst,Sørlandet sykehus HF,2
2021-08-06,Sør-Øst,Sørlandet sykehus HF,2
2021-08-09,Sør-Øst,Sørlandet sykehus HF,2
2021-08-10,Sør-Øst,Sørlandet sykehus HF,1
2021-08-11,Sør-Øst,Sørlandet sykehus HF,1
2021-08-12,Sør-Øst,Sørlandet sykehus HF,3
2021-08-13,Sør-Øst,Sørlandet sykehus HF,4
2021-08-16,Sør-Øst,Sørlandet sykehus HF,4
2021-08-17,Sør-Øst,Sørlandet sykehus HF,3
2021-08-18,Sør-Øst,Sørlandet sykehus HF,3
2021-08-19,Sør-Øst,Sørlandet sykehus HF,3
2021-08-20,Sør-Øst,Sørlandet sykehus HF,3
2021-08-23,Sør-Øst,Sørlandet sykehus HF,3
2021-08-24,Sør-Øst,Sørlandet sykehus HF,4
2021-08-25,Sør-Øst,Sørlandet sykehus HF,3
2021-08-26,Sør-Øst,Sørlandet sykehus HF,3
2021-08-27,Sør-Øst,Sørlandet sykehus HF,3
2021-08-30,Sør-Øst,Sørlandet sykehus HF,3
2021-08-31,Sør-Øst,Sørlandet sykehus HF,6
2021-09-01,Sør-Øst,Sørlandet sykehus HF,5
2021-09-02,Sør-Øst,Sørlandet sykehus HF,7
2021-09-03,Sør-Øst,Sørlandet sykehus HF,6
2021-09-06,Sør-Øst,Sørlandet sykehus HF,7
2021-09-07,Sør-Øst,Sørlandet sykehus HF,8
2021-09-08,Sør-Øst,Sørlandet sykehus HF,8
2021-09-09,Sør-Øst,Sørlandet sykehus HF,13
2021-09-10,Sør-Øst,Sørlandet sykehus HF,14
2021-09-13,Sør-Øst,Sørlandet sykehus HF,11
2021-09-14,Sør-Øst,Sørlandet sykehus HF,9
2021-09-15,Sør-Øst,Sørlandet sykehus HF,10
2021-09-16,Sør-Øst,Sørlandet sykehus HF,7
2021-09-17,Sør-Øst,Sørlandet sykehus HF,5
2021-09-20,Sør-Øst,Sørlandet sykehus HF,5
2021-09-21,Sør-Øst,Sørlandet sykehus HF,4
2021-09-22,Sør-Øst,Sørlandet sykehus HF,4
2021-09-23,Sør-Øst,Sørlandet sykehus HF,3
2021-09-24,Sør-Øst,Sørlandet sykehus HF,3
2021-09-27,Sør-Øst,Sørlandet sykehus HF,3
2021-09-28,Sør-Øst,Sørlandet sykehus HF,3
2021-09-29,Sør-Øst,Sørlandet sykehus HF,2
2021-09-30,Sør-Øst,Sørlandet sykehus HF,2
2021-10-01,Sør-Øst,Sørlandet sykehus HF,2
2021-10-04,Sør-Øst,Sørlandet sykehus HF,2
2021-10-05,Sør-Øst,Sørlandet sykehus HF,2
2021-10-06,Sør-Øst,Sørlandet sykehus HF,2
2021-10-07,Sør-Øst,Sørlandet sykehus HF,2
2021-10-08,Sør-Øst,Sørlandet sykehus HF,2
2021-10-11,Sør-Øst,Sørlandet sykehus HF,3
2021-10-12,Sør-Øst,Sørlandet sykehus HF,3
2021-10-13,Sør-Øst,Sørlandet sykehus HF,3
2021-10-14,Sør-Øst,Sørlandet sykehus HF,3
2021-10-15,Sør-Øst,Sørlandet sykehus HF,4
2021-10-18,Sør-Øst,Sørlandet sykehus HF,1
2021-10-19,Sør-Øst,Sørlandet sykehus HF,2
2021-10-20,Sør-Øst,Sørlandet sykehus HF,4
2021-10-21,Sør-Øst,Sørlandet sykehus HF,4
2021-10-22,Sør-Øst,Sørlandet sykehus HF,4
2021-10-25,Sør-Øst,Sørlandet sykehus HF,9
2021-10-26,Sør-Øst,Sørlandet sykehus HF,7
2021-10-27,Sør-Øst,Sørlandet sykehus HF,8
2021-10-28,Sør-Øst,Sørlandet sykehus HF,9
2021-10-29,Sør-Øst,Sørlandet sykehus HF,8
2021-11-01,Sør-Øst,Sørlandet sykehus HF,10
2021-11-02,Sør-Øst,Sørlandet sykehus HF,10
2021-11-03,Sør-Øst,Sørlandet sykehus HF,10
2021-11-04,Sør-Øst,Sørlandet sykehus HF,9
2021-11-05,Sør-Øst,Sørlandet sykehus HF,9
2021-11-08,Sør-Øst,Sørlandet sykehus HF,9
2021-11-09,Sør-Øst,Sørlandet sykehus HF,7
2021-11-10,Sør-Øst,Sørlandet sykehus HF,6
2021-11-11,Sør-Øst,Sørlandet sykehus HF,4
2021-11-12,Sør-Øst,Sørlandet sykehus HF,5
2021-11-15,Sør-Øst,Sørlandet sykehus HF,5
2021-11-16,Sør-Øst,Sørlandet sykehus HF,2
2021-11-17,Sør-Øst,Sørlandet sykehus HF,2
2021-11-18,Sør-Øst,Sørlandet sykehus HF,3
2021-11-19,Sør-Øst,Sørlandet sykehus HF,4
2021-11-22,Sør-Øst,Sørlandet sykehus HF,3
2021-11-23,Sør-Øst,Sørlandet sykehus HF,3
2021-11-24,Sør-Øst,Sørlandet sykehus HF,3
2021-11-25,Sør-Øst,Sørlandet sykehus HF,3
2021-11-26,Sør-Øst,Sørlandet sykehus HF,4
2021-11-29,Sør-Øst,Sørlandet sykehus HF,4
2021-11-30,Sør-Øst,Sørlandet sykehus HF,5
2021-12-01,Sør-Øst,Sørlandet sykehus HF,7
2021-12-02,Sør-Øst,Sørlandet sykehus HF,8
2021-12-03,Sør-Øst,Sørlandet sykehus HF,7
2021-12-06,Sør-Øst,Sørlandet sykehus HF,8
2021-12-07,Sør-Øst,Sørlandet sykehus HF,11
2021-12-08,Sør-Øst,Sørlandet sykehus HF,11
2021-12-09,Sør-Øst,Sørlandet sykehus HF,13
2021-12-10,Sør-Øst,Sørlandet sykehus HF,11
2021-12-11,Sør-Øst,Sørlandet sykehus HF,12
2021-12-12,Sør-Øst,Sørlandet sykehus HF,13
2021-12-13,Sør-Øst,Sørlandet sykehus HF,15
2021-12-14,Sør-Øst,Sørlandet sykehus HF,17
2021-12-15,Sør-Øst,Sørlandet sykehus HF,21
2021-12-16,Sør-Øst,Sørlandet sykehus HF,29
2021-12-17,Sør-Øst,Sørlandet sykehus HF,26
2021-12-18,Sør-Øst,Sørlandet sykehus HF,21
2021-12-19,Sør-Øst,Sørlandet sykehus HF,19
2020-03-08,Sør-Øst,Vestre Viken HF,0
2020-03-09,Sør-Øst,Vestre Viken HF,1
2020-03-10,Sør-Øst,Vestre Viken HF,2
2020-03-11,Sør-Øst,Vestre Viken HF,2
2020-03-12,Sør-Øst,Vestre Viken HF,3
2020-03-13,Sør-Øst,Vestre Viken HF,5
2020-03-14,Sør-Øst,Vestre Viken HF,7
2020-03-15,Sør-Øst,Vestre Viken HF,8
2020-03-16,Sør-Øst,Vestre Viken HF,13
2020-03-17,Sør-Øst,Vestre Viken HF,12
2020-03-18,Sør-Øst,Vestre Viken HF,15
2020-03-19,Sør-Øst,Vestre Viken HF,20
2020-03-20,Sør-Øst,Vestre Viken HF,23
2020-03-21,Sør-Øst,Vestre Viken HF,22
2020-03-22,Sør-Øst,Vestre Viken HF,29
2020-03-23,Sør-Øst,Vestre Viken HF,29
2020-03-24,Sør-Øst,Vestre Viken HF,30
2020-03-25,Sør-Øst,Vestre Viken HF,32
2020-03-26,Sør-Øst,Vestre Viken HF,41
2020-03-27,Sør-Øst,Vestre Viken HF,37
2020-03-28,Sør-Øst,Vestre Viken HF,34
2020-03-29,Sør-Øst,Vestre Viken HF,35
2020-03-30,Sør-Øst,Vestre Viken HF,33
2020-03-31,Sør-Øst,Vestre Viken HF,35
2020-04-01,Sør-Øst,Vestre Viken HF,33
2020-04-02,Sør-Øst,Vestre Viken HF,35
2020-04-03,Sør-Øst,Vestre Viken HF,35
2020-04-04,Sør-Øst,Vestre Viken HF,31
2020-04-05,Sør-Øst,Vestre Viken HF,31
2020-04-06,Sør-Øst,Vestre Viken HF,33
2020-04-07,Sør-Øst,Vestre Viken HF,32
2020-04-08,Sør-Øst,Vestre Viken HF,24
2020-04-09,Sør-Øst,Vestre Viken HF,26
2020-04-10,Sør-Øst,Vestre Viken HF,21
2020-04-11,Sør-Øst,Vestre Viken HF,20
2020-04-12,Sør-Øst,Vestre Viken HF,21
2020-04-13,Sør-Øst,Vestre Viken HF,23
